,address,days_listed,dealer_rating,make,market_price,mileage,price,year
519,"Rome, NY",62 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2006 Honda Civic EX           Viewed
","Instant Market Value of $6,740","Mileage: 140,000 mi","$5,000 $5,300
 $91/est. mo
","2006 Honda Civic EX           Viewed
"
520,"East Syracuse, NY",91 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2008 BMW 5 Series 528xi           Viewed
","Instant Market Value of $13,096","Mileage: 99,558 mi","$10,995 
 $200/est. mo
","2008 BMW 5 Series 528xi           Viewed
"
521,"Sayre, PA",46 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2015 Ford Focus SE           Viewed
","Instant Market Value of $13,367","Mileage: 31,536 mi","$11,495 $11,995
 $209/est. mo
","2015 Ford Focus SE           Viewed
"
522,"Sayre, PA",17 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2014 Ford Focus SE           Viewed
","Instant Market Value of $12,866","Mileage: 25,027 mi","$10,995 
 $200/est. mo
","2014 Ford Focus SE           Viewed
"
523,"Scranton, PA",79 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2005 Ford F-150            Viewed
","Instant Market Value of $9,595","Mileage: 178,000 mi","$5,995 
 $109/est. mo
","2005 Ford F-150            Viewed
"
524,"Binghamton, NY",59 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2006 Chevrolet Silverado 2500HD LT1 4dr Extended Cab 4WD LB           Viewed
","Instant Market Value of $17,742","Mileage: 173,000 mi","$14,900 
 $270/est. mo
","2006 Chevrolet Silverado 2500HD LT1 4dr Extended Cab 4WD LB           Viewed
"
525,"Albany, NY",67 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Honda CR-V EX-L AWD           Viewed
","Instant Market Value of $22,136","Mileage: 36,744 mi","$19,995 
 $362/est. mo
","2014 Honda CR-V EX-L AWD           Viewed
"
526,"Sidney, NY",125 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Chevrolet Aveo Aveo5 LS           Viewed
","Instant Market Value of $6,956","Mileage: 52,900 mi","$4,975 $5,775
 $91/est. mo
","2011 Chevrolet Aveo Aveo5 LS           Viewed
"
527,"Binghamton, NY",120 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2012 Chevrolet Sonic LT Hatchback           Viewed
","Instant Market Value of $9,737","Mileage: 50,000 mi","$7,995 
 $145/est. mo
","2012 Chevrolet Sonic LT Hatchback           Viewed
"
528,"Scranton, PA",< 1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Volkswagen Passat SE PZEV           Viewed
","Instant Market Value of $12,156","Mileage: 65,362 mi","$9,995 
 $181/est. mo
","2012 Volkswagen Passat SE PZEV           Viewed
"
529,"Glenmont, NY",10 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 BMW 6 Series 640xi Gran Coupe           Viewed
","Instant Market Value of $57,287","Mileage: 31,862 mi","$50,980 
 $923/est. mo
","2014 BMW 6 Series 640xi Gran Coupe           Viewed
"
530,"East Syracuse, NY",14 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Chevrolet Equinox LTZ AWD           Viewed
","Instant Market Value of $15,319","Mileage: 92,920 mi","$12,995 
 $236/est. mo
","2011 Chevrolet Equinox LTZ AWD           Viewed
"
531,"Glenmont, NY",37 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 BMW 3 Series 328i Convertible SULEV           Viewed
","Instant Market Value of $31,294","Mileage: 33,785 mi","$28,100 
 $509/est. mo
","2013 BMW 3 Series 328i Convertible SULEV           Viewed
"
532,"Binghamton, NY",70 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Toyota Camry LE           Viewed
","Instant Market Value of $14,272","Mileage: 42,586 mi","$12,497 $13,497
 $227/est. mo
","2013 Toyota Camry LE           Viewed
"
533,"Geneva, NY",47 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 GMC Acadia Denali AWD           Viewed
","Instant Market Value of $28,161","Mileage: 58,270 mi","$25,490 
 $462/est. mo
","2012 GMC Acadia Denali AWD           Viewed
"
534,"Dickson City, PA",119 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Ford Taurus SEL           Viewed
","Instant Market Value of $12,968","Mileage: 74,331 mi","$10,888 $11,992
 $198/est. mo
","2011 Ford Taurus SEL           Viewed
"
535,"Central Square, NY",8 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2008 Jeep Commander Limited 4WD           Viewed
","Instant Market Value of $13,877","Mileage: 99,000 mi","$11,799 
 $214/est. mo
","2008 Jeep Commander Limited 4WD           Viewed
"
536,"Auburn, NY",59 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Chevrolet Traverse LT1 AWD           Viewed
","Instant Market Value of $15,745","Mileage: 88,065 mi","$12,995 
 $236/est. mo
","2011 Chevrolet Traverse LT1 AWD           Viewed
"
537,"Barneveld, NY",64 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Audi A4 2.0T Quattro Premium Plus           Viewed
","Instant Market Value of $24,970","Mileage: 35,265 mi","$22,800 
 $413/est. mo
","2013 Audi A4 2.0T Quattro Premium Plus           Viewed
"
538,"Schenectady, NY",36 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Chevrolet Captiva Sport 2LS           Viewed
","Instant Market Value of $12,861","Mileage: 62,857 mi","$10,996 $11,996
 $200/est. mo
","2012 Chevrolet Captiva Sport 2LS           Viewed
"
539,"Carthage, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2016 Chevrolet Silverado 1500 LT Crew Cab 4WD           Viewed
","Instant Market Value of $39,331","Mileage: 8,367 mi","$33,750 
 $611/est. mo
","2016 Chevrolet Silverado 1500 LT Crew Cab 4WD           Viewed
"
540,"Moravia, NY",13 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2007 Ford Mustang V6 Deluxe           Viewed
","Instant Market Value of $9,472","Mileage: 89,756 mi","$7,500 
 $136/est. mo
","2007 Ford Mustang V6 Deluxe           Viewed
"
541,"Troy, NY",1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Chevrolet Malibu LS           Viewed
","Instant Market Value of $12,718","Mileage: 33,267 mi","$10,900 
 $198/est. mo
","2012 Chevrolet Malibu LS           Viewed
"
542,"Scranton, PA",179 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Ford Fusion SE           Viewed
","Instant Market Value of $13,170","Mileage: 69,706 mi","$10,995 
 $200/est. mo
","2014 Ford Fusion SE           Viewed
"
543,"Schenectady, NY",121 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Subaru XV Crosstrek Limited           Viewed
","Instant Market Value of $20,788","Mileage: 36,465 mi","$18,496 
 $335/est. mo
","2013 Subaru XV Crosstrek Limited           Viewed
"
544,"Albany, NY",226 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2007 Dodge Dakota ST  Club Cab 4WD           Viewed
","Instant Market Value of $7,985","Mileage: 118,301 mi","$5,995 
 $109/est. mo
","2007 Dodge Dakota ST  Club Cab 4WD           Viewed
"
545,"Schenectady, NY",6 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2014 Subaru Forester 2.5i Premium           Viewed
","Instant Market Value of $20,878","Mileage: 30,149 mi","$18,995 
 $344/est. mo
","2014 Subaru Forester 2.5i Premium           Viewed
"
546,"Chittenango, NY",75 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2005 Dodge Ram 1500 SLT Quad Cab SB 4WD           Viewed
","Instant Market Value of $13,115","Mileage: 120,000 mi","$10,200 $10,900
 $185/est. mo
","2005 Dodge Ram 1500 SLT Quad Cab SB 4WD           Viewed
"
547,"Ithaca, NY",102 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 GMC Terrain SLT2 AWD           Viewed
","Instant Market Value of $15,304","Mileage: 91,088 mi","$12,999 
 $236/est. mo
","2010 GMC Terrain SLT2 AWD           Viewed
"
548,"Binghamton, NY",38 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2009 Toyota Corolla S           Viewed
","Instant Market Value of $9,664","Mileage: 90,660 mi","$7,950 
 $144/est. mo
","2009 Toyota Corolla S           Viewed
"
549,"Albany, NY",232 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 Nissan Versa 1.6 S           Viewed
","Instant Market Value of $11,081","Mileage: 22,409 mi","$8,977 $9,995
 $163/est. mo
","2015 Nissan Versa 1.6 S           Viewed
"
550,"Clifton Park, NY",83 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 Jeep Compass Sport 4WD           Viewed
","Instant Market Value of $16,767","Mileage: 30,941 mi","$14,800 
 $268/est. mo
","2015 Jeep Compass Sport 4WD           Viewed
"
551,"Syracuse, NY",24 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Kia Sportage LX           Viewed
","Instant Market Value of $13,645","Mileage: 72,585 mi","$11,865 
 $215/est. mo
","2013 Kia Sportage LX           Viewed
"
552,"Ithaca, NY",191 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Nissan Altima 2.5 S           Viewed
","Instant Market Value of $14,572","Mileage: 31,837 mi","$11,999 
 $218/est. mo
","2014 Nissan Altima 2.5 S           Viewed
"
553,"Rome, NY",191 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2007 Toyota Sienna XLE Limited AWD           Viewed
","Instant Market Value of $9,223","Mileage: 147,010 mi","$6,850 
 $125/est. mo
","2007 Toyota Sienna XLE Limited AWD           Viewed
"
