,address,days_listed,dealer_rating,make,market_price,mileage,price,year
244,"Rome, NY",158 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Toyota Venza V6 AWD           Viewed
","Instant Market Value of $17,978","Mileage: 61,575 mi","$15,300 $15,700
 $277/est. mo
","2011 Toyota Venza V6 AWD           Viewed
"
245,"Buffalo, NY",15 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2016 Dodge Challenger SRT Hellcat           Viewed
","Instant Market Value of $65,052","Mileage: 1,600 mi","$59,999 
 $1,087/est. mo
","2016 Dodge Challenger SRT Hellcat           Viewed
"
246,"Buffalo, NY",13 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2011 Porsche 911 Turbo S AWD           Viewed
","Instant Market Value of $97,939","Mileage: 27,428 mi","$79,980 
 $1,448/est. mo
","2011 Porsche 911 Turbo S AWD           Viewed
"
247,"Horseheads, NY",1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2005 Chevrolet Silverado 1500 LT Crew Cab Short Bed 4WD           Viewed
","Instant Market Value of $14,529","Mileage: 108,415 mi","$10,999 
 $200/est. mo
","2005 Chevrolet Silverado 1500 LT Crew Cab Short Bed 4WD           Viewed
"
248,"Webster, NY",6 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Kia Forte LX           Viewed
","Instant Market Value of $11,931","Mileage: 41,060 mi","$9,600 
 $174/est. mo
","2014 Kia Forte LX           Viewed
"
249,"Buffalo, NY",73 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2013 Chevrolet Cruze Eco           Viewed
","Instant Market Value of $12,161","Mileage: 47,028 mi","$9,995 $11,777
 $181/est. mo
","2013 Chevrolet Cruze Eco           Viewed
"
250,"Fairport, NY",12 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2012 Toyota Prius Three           Viewed
","Instant Market Value of $15,153","Mileage: 31,679 mi","$12,995 
 $236/est. mo
","2012 Toyota Prius Three           Viewed
"
251,"Williamsville, NY",35 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Chevrolet Tahoe LT 4WD           Viewed
","Instant Market Value of $24,046","Mileage: 97,496 mi","$20,597 
 $373/est. mo
","2011 Chevrolet Tahoe LT 4WD           Viewed
"
252,"Oswego, NY",63 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Ford Edge Limited AWD           Viewed
","Instant Market Value of $23,117","Mileage: 56,350 mi","$19,985 
 $362/est. mo
","2013 Ford Edge Limited AWD           Viewed
"
253,"Medina, NY",35 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Chevrolet Malibu LS           Viewed
","Instant Market Value of $13,131","Mileage: 34,558 mi","$10,999 $11,289
 $200/est. mo
","2013 Chevrolet Malibu LS           Viewed
"
254,"Buffalo, NY",114 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Toyota RAV4 Limited AWD           Viewed
","Instant Market Value of $22,681","Mileage: 25,879 mi","$19,891 
 $361/est. mo
","2013 Toyota RAV4 Limited AWD           Viewed
"
255,"Spencerport, NY",29 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Hyundai Sonata Limited           Viewed
","Instant Market Value of $11,591","Mileage: 81,536 mi","$9,232 $9,849
 $168/est. mo
","2011 Hyundai Sonata Limited           Viewed
"
256,"Mansfield, PA",45 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2009 Dodge Dakota Bighorn/Lonestar Ext. Cab 4WD           Viewed
","Instant Market Value of $13,483","Mileage: 104,694 mi","$9,950 
 $181/est. mo
","2009 Dodge Dakota Bighorn/Lonestar Ext. Cab 4WD           Viewed
"
257,"East Syracuse, NY",144 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2008 Ford Escape XLT V6 4WD           Viewed
","Instant Market Value of $9,115","Mileage: 96,644 mi","$6,995 
 $127/est. mo
","2008 Ford Escape XLT V6 4WD           Viewed
"
258,"Medina, NY",13 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Chevrolet Cruze 1LT           Viewed
","Instant Market Value of $12,479","Mileage: 41,019 mi","$10,491 
 $190/est. mo
","2014 Chevrolet Cruze 1LT           Viewed
"
259,"Oakfield, NY",115 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Hyundai Santa Fe SE AWD           Viewed
","Instant Market Value of $14,934","Mileage: 61,668 mi","$12,363 
 $224/est. mo
","2011 Hyundai Santa Fe SE AWD           Viewed
"
260,"Getzville, NY",59 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Honda CR-V EX-L AWD           Viewed
","Instant Market Value of $24,236","Mileage: 17,986 mi","$21,917 $23,517
 $397/est. mo
","2014 Honda CR-V EX-L AWD           Viewed
"
261,"Farmington, NY",31 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2014 Chevrolet Traverse 1LT           Viewed
","Instant Market Value of $23,221","Mileage: 42,440 mi","$20,500 
 $372/est. mo
","2014 Chevrolet Traverse 1LT           Viewed
"
262,"Central Square, NY",364 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Hyundai Santa Fe SE AWD           Viewed
","Instant Market Value of $9,703","Mileage: 110,752 mi","$6,995 
 $127/est. mo
","2008 Hyundai Santa Fe SE AWD           Viewed
"
263,"Medina, NY",42 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Chevrolet Volt Premium           Viewed
","Instant Market Value of $16,254","Mileage: 34,074 mi","$13,992 $14,640
 $254/est. mo
","2013 Chevrolet Volt Premium           Viewed
"
264,"Phoenix, NY",172 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Chevrolet Silverado 1500 LT Ext. Cab           Viewed
","Instant Market Value of $24,289","Mileage: 43,339 mi","$20,999 
 $381/est. mo
","2013 Chevrolet Silverado 1500 LT Ext. Cab           Viewed
"
265,"Farmington, NY",24 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 GMC Acadia SLT1 AWD           Viewed
","Instant Market Value of $30,901","Mileage: 20,451 mi","$27,900 $29,983
 $506/est. mo
","2013 GMC Acadia SLT1 AWD           Viewed
"
266,"Bridgeport, NY",< 1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Mitsubishi Galant ES           Viewed
","Instant Market Value of $9,969","Mileage: 71,047 mi","$6,995 
 $127/est. mo
","2012 Mitsubishi Galant ES           Viewed
"
267,"KENMORE, NY",170 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 Chevrolet Equinox LTZ AWD           Viewed
","Instant Market Value of $26,975","Mileage: 26,708 mi","$24,000 $25,982
 $435/est. mo
","2015 Chevrolet Equinox LTZ AWD           Viewed
"
268,"Carthage, NY",105 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Ford F-150 Platinum SuperCrew 4WD           Viewed
","Instant Market Value of $28,927","Mileage: 41,486 mi","$25,712 $26,494
 $466/est. mo
","2010 Ford F-150 Platinum SuperCrew 4WD           Viewed
"
269,"Newark, NY",12 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2012 Chevrolet Impala LT           Viewed
","Instant Market Value of $11,254","Mileage: 60,000 mi","$9,200 
 $167/est. mo
","2012 Chevrolet Impala LT           Viewed
"
270,"Rome, NY",22 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2003 Chevrolet Silverado 2500HD 4 Dr LT 4WD Extended Cab SB HD           Viewed
","Instant Market Value of $9,614","Mileage: 159,600 mi","$5,995 
 $109/est. mo
","2003 Chevrolet Silverado 2500HD 4 Dr LT 4WD Extended Cab SB HD           Viewed
"
271,"Webster, NY",77 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Subaru Legacy            Viewed
","Instant Market Value of $8,393","Mileage: 106,000 mi","$5,995 $6,995
 $109/est. mo
","2008 Subaru Legacy            Viewed
"
272,"Rochester, NY",3 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Infiniti EX35            Viewed
","Instant Market Value of $24,030","Mileage: 35,258 mi","$20,863 
 $378/est. mo
","2012 Infiniti EX35            Viewed
"
273,"Rome, NY",16 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2005 GMC Canyon            Viewed
","Instant Market Value of $11,038","Mileage: 92,000 mi","$7,900 $8,900
 $144/est. mo
","2005 GMC Canyon            Viewed
"
274,"Auburn, NY",56 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2015 Cadillac SRX Performance AWD           Viewed
","Instant Market Value of $40,352","Mileage: 15,247 mi","$36,158 
 $655/est. mo
","2015 Cadillac SRX Performance AWD           Viewed
"
275,"Spencerport, NY",16 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Ford Fusion SE           Viewed
","Instant Market Value of $8,323","Mileage: 98,000 mi","$5,999 
 $109/est. mo
","2010 Ford Fusion SE           Viewed
"
276,"Syracuse, NY",79 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2003 Chevrolet Silverado 2500HD 4 Dr LT 4WD Extended Cab LB HD           Viewed
","Instant Market Value of $10,638","Mileage: 100,605 mi","$6,999 
 $127/est. mo
","2003 Chevrolet Silverado 2500HD 4 Dr LT 4WD Extended Cab LB HD           Viewed
"
277,"Farmington, NY",52 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Volvo S60            Viewed
","Instant Market Value of $21,816","Mileage: 43,802 mi","$18,888 
 $342/est. mo
","2012 Volvo S60            Viewed
"
278,"Rome, NY",16 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Ford Expedition EL Limited 4WD           Viewed
","Instant Market Value of $25,043","Mileage: 71,579 mi","$22,000 
 $399/est. mo
","2010 Ford Expedition EL Limited 4WD           Viewed
"
